"","market_id","created_at","actual_delivery_time","store_id","store_primary_category","order_protocol","total_items","subtotal","num_distinct_items","min_item_price","max_item_price","total_onshift_dashers","total_busy_dashers","total_outstanding_orders","estimated_order_place_duration","estimated_store_to_consumer_driving_duration"
"10606",5,2015-02-08 02:27:30,2015-02-08 03:59:06,2049,"pizza",5,2,2655,2,490,2065,14,14,23,251,709
"10607",4,2015-02-14 22:10:32,2015-02-14 22:49:14,4129,"pizza",1,2,2376,2,325,1356,30,29,36,446,154
"10608",2,2015-01-25 01:21:20,2015-01-25 02:18:54,4801,"pizza",1,1,1725,1,1725,1725,77,87,113,446,657
"10609",1,2015-02-07 03:03:22,2015-02-07 03:51:55,2205,"mexican",1,3,6885,2,1895,2495,67,66,96,446,671
"10610",5,2015-01-22 22:12:57,2015-01-22 22:52:00,3045,"alcohol",2,3,2847,1,749,749,10,3,2,251,810
"10611",3,2015-02-16 20:39:22,2015-02-16 21:54:35,2152,"pizza",2,3,1597,3,149,749,12,8,9,251,601
"10612",2,2015-02-14 02:51:44,2015-02-14 03:35:59,2666,"fast",4,2,883,2,383,500,151,120,218,251,122
"10613",1,2015-02-06 03:07:13,2015-02-06 03:49:00,5992,"mediterranean",3,4,4581,4,380,1853,18,14,14,251,487
"10614",1,2015-01-31 02:56:59,2015-01-31 04:04:30,5104,"chinese",5,6,5650,5,500,1475,0,0,0,251,433
"10615",2,2015-01-27 01:45:17,2015-01-27 02:32:32,2680,"hawaiian",3,2,1760,2,585,1175,74,95,85,251,858
"10616",4,2015-01-22 00:55:40,2015-01-22 01:41:00,6843,"indian",1,1,1300,1,1300,1300,3,2,2,251,197
"10617",2,2015-02-11 21:09:51,2015-02-11 22:02:30,3927,"vegetarian",5,7,4675,7,150,1095,36,45,66,251,337
"10618",1,2015-02-07 23:20:44,2015-02-08 00:00:17,3509,"italian",3,3,4497,3,650,799,23,23,23,251,472
"10619",2,2015-02-07 21:54:41,2015-02-07 22:29:00,6592,"thai",3,3,2590,3,200,1195,25,26,28,251,601
"10620",2,2015-02-14 03:33:22,2015-02-14 04:32:10,2407,"fast",4,8,1962,4,169,499,146,137,278,251,280
"10621",4,2015-02-09 18:35:37,2015-02-09 19:06:06,3597,"american",3,2,1870,2,595,1125,12,12,18,251,181
"10622",3,2015-01-23 20:09:21,2015-01-23 20:30:47,542,"american",1,1,1500,1,1500,1500,31,26,25,446,383
"10623",4,2015-01-29 02:13:35,2015-01-29 02:46:56,2896,"thai",3,5,4695,5,199,1299,85,84,116,251,183
"10624",4,2015-02-08 02:43:12,2015-02-08 03:30:19,3996,"dim-sum",1,2,2290,2,395,1895,73,53,104,446,502
"10625",2,2015-02-14 06:28:45,2015-02-14 06:55:45,6865,"mexican",5,2,650,2,225,275,39,36,40,251,706
"10626",1,2015-01-23 19:41:48,2015-01-23 20:27:26,719,"american",1,5,3950,5,0,1150,27,24,18,446,341
"10627",4,2015-02-04 01:26:40,2015-02-04 02:16:46,4372,"thai",2,2,1445,2,495,950,81,75,96,251,648
"10628",4,2015-02-02 02:39:17,2015-02-02 04:06:42,4154,"japanese",3,3,3095,3,595,1725,70,68,155,251,552
"10629",4,2015-02-02 00:06:28,2015-02-02 01:02:39,3152,"mexican",5,3,4880,3,1295,1795,29,27,33,251,715
"10630",5,2015-02-01 04:30:52,2015-02-01 05:43:06,528,NA,NA,2,1790,2,595,1195,16,16,28,446,746
"10631",2,2015-02-13 02:55:25,2015-02-13 03:54:48,920,"seafood",5,3,3350,3,450,1600,115,94,148,251,820
"10632",3,2015-01-24 02:07:15,2015-01-24 02:59:49,4982,"asian",1,12,10550,9,300,1400,7,7,8,446,705
"10633",4,2015-02-13 20:12:16,2015-02-13 21:01:54,3162,"pasta",3,3,1925,2,495,950,66,65,96,251,795
"10634",5,2015-02-04 22:58:51,2015-02-05 00:02:01,2774,"pizza",3,1,1095,1,1095,1095,13,14,17,251,847
"10635",2,2015-02-08 20:01:31,2015-02-08 20:34:54,6865,"mexican",5,1,999,1,999,999,56,56,60,251,586
"10636",1,2015-02-03 03:59:40,2015-02-03 05:31:17,6335,"mediterranean",5,1,770,1,695,695,39,39,68,251,792
"10637",5,2015-01-24 02:51:46,2015-01-24 04:08:16,4467,"american",1,4,3396,4,99,1499,24,23,33,446,635
"10638",1,2015-02-16 02:01:30,2015-02-16 03:18:23,3078,"thai",5,3,2295,3,150,995,53,53,86,251,793
"10639",1,2015-02-03 21:01:00,2015-02-03 23:22:50,2761,"american",5,2,2700,2,1300,1400,27,27,29,251,685
"10640",2,2015-02-09 04:51:55,2015-02-09 05:08:33,193,"vietnamese",5,2,1275,2,350,925,62,51,48,251,293
"10641",2,2015-02-16 02:14:45,2015-02-16 03:39:29,1661,"dessert",1,2,2390,2,695,1695,126,116,188,446,673
"10642",3,2015-02-10 18:23:26,2015-02-10 19:08:10,3617,"mexican",1,3,895,3,250,395,1,1,1,446,256
"10643",4,2015-01-30 02:50:39,2015-01-30 03:46:47,5987,"pizza",3,3,3457,3,879,1479,72,68,105,251,738
"10644",1,2015-02-04 01:28:42,2015-02-04 02:03:20,2938,"pizza",1,3,2965,3,735,1195,17,17,14,446,559
"10645",2,2015-01-28 01:33:00,2015-01-28 02:14:45,3813,"greek",5,3,5897,2,1099,2399,79,78,86,251,500
"10646",3,2015-02-09 00:59:56,2015-02-09 01:43:41,3628,"pizza",1,3,5160,2,695,1395,27,16,15,446,576
"10647",1,2015-02-04 18:50:45,2015-02-04 19:26:01,48,"pizza",1,3,1183,3,109,949,15,15,23,251,476
"10648",5,2015-01-24 02:57:33,2015-01-24 03:51:17,55,"barbecue",3,2,1712,2,737,975,14,14,18,446,593
"10649",2,2015-01-31 04:15:18,2015-01-31 04:58:20,5839,"pizza",5,3,2497,3,499,1499,114,117,176,251,427
"10650",3,2015-01-23 23:15:57,2015-01-23 23:47:03,1701,"mexican",1,6,2004,1,334,334,29,12,12,446,241
"10651",1,2015-01-24 03:30:41,2015-01-24 04:35:40,403,"japanese",6,5,3700,3,550,1250,33,35,43,446,271
"10652",1,2015-02-06 02:53:54,2015-02-06 03:54:48,1238,"chinese",1,6,3880,6,250,1200,0,0,0,446,792
"10653",1,2015-02-08 02:01:24,2015-02-08 02:25:41,1145,"pizza",5,3,2400,2,300,1050,58,60,62,251,363
"10654",4,2015-01-27 19:20:03,2015-01-27 20:18:19,6584,"catering",2,4,2145,4,100,950,63,62,143,251,928
"10655",2,2015-01-31 20:43:49,2015-01-31 21:12:19,772,"breakfast",2,1,1075,1,625,625,64,64,75,251,834
"10656",3,2015-01-25 03:05:25,2015-01-25 04:13:48,2223,"japanese",1,6,9814,6,973,2979,12,11,18,446,31
"10657",2,2015-02-15 02:00:07,2015-02-15 02:49:53,6576,"mexican",5,1,862,1,751,749,55,50,87,251,482
"10658",3,2015-01-24 01:00:32,2015-01-24 02:00:22,1143,"breakfast",2,4,1500,4,350,350,26,12,12,251,647
"10659",3,2015-02-15 17:40:12,2015-02-15 18:27:23,2560,"fast",4,1,526,1,564,487,7,5,10,251,266
"10660",2,2015-01-25 22:14:37,2015-01-25 22:35:57,1352,"barbecue",5,1,1695,1,1695,1695,58,72,53,251,489
"10661",1,2015-01-23 16:30:25,2015-01-23 17:42:43,5787,"american",3,2,820,2,0,695,3,1,1,251,366
"10662",4,2015-02-09 02:47:29,2015-02-09 03:53:21,4212,"dim-sum",3,3,3150,3,450,1500,88,88,150,251,216
"10663",1,2015-01-29 01:57:40,2015-01-29 02:43:48,6857,"japanese",1,1,3300,1,3300,3300,4,3,5,446,134
"10664",5,2015-02-14 22:21:42,2015-02-14 23:02:49,6814,"indian",3,2,1394,2,299,1095,21,21,25,251,145
"10665",4,2015-01-25 20:57:40,2015-01-25 21:33:38,3376,"chinese",3,3,2385,3,495,1195,57,102,55,251,1024
"10666",4,2015-02-03 19:17:24,2015-02-03 19:48:06,6541,"thai",3,1,875,1,875,875,17,15,13,446,816
"10667",3,2015-02-15 23:37:14,2015-02-16 00:13:38,5715,"catering",2,2,2000,1,1000,1000,0,0,0,251,708
"10668",2,2015-02-15 20:04:15,2015-02-15 20:51:34,777,"fast",4,6,1304,3,149,279,54,54,64,251,303
"10669",1,2015-02-02 03:21:25,2015-02-02 05:32:27,414,"japanese",3,4,3380,4,385,1395,21,23,51,251,927
"10670",1,2015-02-16 23:38:51,2015-02-17 00:21:42,4288,"burger",2,2,1700,2,350,1150,0,0,0,251,930
"10671",1,2015-02-13 20:37:08,2015-02-13 21:35:25,5563,"sandwich",3,1,965,1,915,915,4,3,11,251,529
"10672",1,2015-02-16 00:33:53,2015-02-16 01:27:10,5761,"sandwich",5,1,1260,1,1260,1260,36,36,42,251,568
"10673",1,2015-02-14 02:17:48,2015-02-14 02:58:53,2406,"cafe",1,1,2290,1,2290,2290,55,53,65,446,490
"10674",4,2015-01-29 04:50:40,2015-01-29 05:14:29,3380,"nepalese",5,3,1448,3,150,799,56,43,44,251,373
"10675",5,2015-02-03 23:39:21,2015-02-04 00:32:11,2921,"pizza",5,4,3677,4,650,1136,14,8,14,251,757
"10676",4,2015-02-05 20:46:38,2015-02-05 21:10:38,5355,"korean",3,2,1519,2,373,1146,72,76,92,251,244
"10677",4,2015-01-31 04:18:37,2015-01-31 05:22:59,6868,"pizza",5,1,1995,1,895,895,83,86,154,251,980
"10678",2,2015-01-29 02:28:40,2015-01-29 03:22:20,3497,"middle-eastern",3,5,3375,5,595,995,91,74,119,251,739
"10679",1,2015-02-09 20:55:54,2015-02-09 21:32:50,5526,"american",1,3,2575,3,375,1075,3,2,4,446,351
"10680",3,2015-01-30 03:04:36,2015-01-30 03:31:44,5288,"mexican",1,2,2779,2,945,1531,18,22,5,446,319
"10681",2,2015-02-08 02:55:56,2015-02-08 03:41:12,946,"indian",1,2,1300,2,200,1100,132,123,195,446,798
"10682",1,2015-02-12 16:52:58,2015-02-12 17:33:07,6843,"american",3,1,1000,1,1000,1000,2,1,1,251,183
"10683",1,2015-02-09 21:40:57,2015-02-09 22:09:54,4967,"mediterranean",5,1,1075,1,1025,1025,17,20,21,251,248
"10684",3,2015-02-09 20:45:57,2015-02-09 21:11:52,1205,"seafood",1,1,1200,1,1200,1200,21,11,12,446,205
"10685",1,2015-02-03 02:45:13,2015-02-03 04:09:49,5994,"american",1,5,4285,5,702,2120,52,54,88,446,595
"10686",4,2015-01-30 01:52:17,2015-01-30 02:42:35,2296,"italian",5,3,4350,3,1200,1650,112,101,162,251,356
"10687",1,2015-02-11 02:11:06,2015-02-11 02:33:32,1617,"mexican",5,3,1075,3,125,755,44,46,59,251,196
"10688",2,2015-02-14 22:57:46,2015-02-14 23:53:42,2089,"chinese",3,2,1825,2,775,1050,29,26,30,251,279
"10689",2,2015-01-31 01:31:09,2015-01-31 02:15:24,6921,"american",1,2,0,2,1275,1300,98,87,129,446,536
"10690",2,2015-02-15 00:21:39,2015-02-15 00:56:20,389,"american",1,4,2276,4,79,1899,53,52,75,446,394
"10691",2,2015-01-23 23:35:51,2015-01-24 00:18:49,6826,"pizza",3,1,2509,1,2184,2226,26,16,17,251,563
"10692",4,2015-01-29 01:29:18,2015-01-29 02:24:55,4501,"pizza",5,1,1900,1,1900,1900,86,84,128,251,560
"10693",2,2015-01-30 02:46:53,2015-01-30 03:20:02,3564,"italian",3,2,2830,2,1407,1580,117,76,131,251,686
"10694",1,2015-01-28 19:33:30,2015-01-28 20:18:25,6728,"italian",1,8,9165,7,275,1495,18,13,9,446,329
"10695",1,2015-02-17 20:53:25,2015-02-17 21:33:17,747,"pizza",3,2,2299,2,599,1700,11,11,20,251,127
"10696",1,2015-02-08 17:05:04,2015-02-08 17:53:00,3705,"american",1,2,2350,2,1050,1150,3,2,2,446,595
"10697",2,2015-02-13 21:19:07,2015-02-13 21:38:49,1002,"dessert",5,5,1280,5,140,285,51,44,53,251,NA
"10698",4,2015-01-25 01:44:37,2015-01-25 02:41:34,4501,"pizza",5,4,5800,4,800,2000,95,114,133,251,920
"10699",3,2015-02-14 02:32:30,2015-02-14 03:32:24,3870,"pizza",2,3,4097,3,1299,1499,0,0,0,251,310
"10700",1,2015-02-17 01:03:28,2015-02-17 02:07:31,4759,"steak",1,2,2648,2,949,1499,29,28,33,446,862
"10701",1,2015-01-30 01:24:16,2015-01-30 02:26:57,4898,"dessert",4,1,1650,1,1650,1650,28,26,31,251,519
"10702",1,2015-02-13 01:19:01,2015-02-13 01:52:28,5568,"chinese",5,4,2154,3,129,559,71,66,81,251,752
"10703",4,2015-02-08 02:57:30,2015-02-08 03:41:53,4152,NA,3,7,3990,5,150,1075,105,87,146,251,484
"10704",5,2015-01-31 03:08:00,2015-01-31 03:55:52,778,"sushi",1,4,2780,4,395,995,54,43,65,446,707
"10705",1,2015-01-24 03:08:07,2015-01-24 04:06:53,6488,"italian",3,5,7330,5,995,1495,75,83,111,251,480
"10706",4,2015-02-17 22:08:33,2015-02-17 22:43:06,3200,"cafe",4,2,1020,2,375,395,41,33,33,251,906
"10707",1,2015-02-14 03:02:09,2015-02-14 04:30:56,4821,"dessert",1,3,1915,3,325,1095,10,10,16,446,784
"10708",3,2015-02-09 20:57:08,2015-02-09 21:18:50,4792,"sandwich",3,1,829,1,829,829,22,15,15,251,358
"10709",2,2015-02-12 02:56:01,2015-02-12 03:35:04,1296,"asian",3,1,725,1,725,725,127,99,157,251,523
"10710",4,2015-02-17 03:47:43,2015-02-17 04:15:52,4017,"pizza",3,2,1690,2,695,995,43,22,22,251,693
"10711",1,2015-01-23 20:38:23,2015-01-23 21:26:53,2619,"sandwich",1,4,3146,4,600,948,42,43,47,446,433
"10712",1,2015-02-11 18:57:13,2015-02-11 19:47:35,3785,"catering",3,4,2324,4,200,999,8,3,3,251,630
"10713",4,2015-01-28 20:56:21,2015-01-28 22:02:58,2134,"asian",1,2,1945,2,795,1150,35,33,37,446,637
"10714",4,2015-02-07 03:20:08,2015-02-07 04:15:16,2131,"alcohol",1,3,3897,2,414,1733,137,128,246,446,548
"10715",5,2015-01-30 22:06:15,2015-01-30 22:57:46,799,"sushi",3,4,995,4,150,395,21,13,13,251,588
"10716",2,2015-01-27 19:53:37,2015-01-27 20:19:42,2680,"hawaiian",3,1,830,1,637,802,58,48,50,251,720
"10717",1,2015-02-17 20:25:07,2015-02-17 21:33:33,576,"greek",2,6,1605,4,50,745,14,14,17,251,773
"10718",4,2015-01-27 19:21:46,2015-01-27 20:00:05,3206,"sandwich",3,2,1124,2,175,949,33,32,41,251,828
"10719",1,2015-02-07 22:58:24,2015-02-08 00:11:26,1337,"american",1,2,2650,2,1150,1200,7,6,11,446,809
"10720",2,2015-02-04 02:01:29,2015-02-04 02:46:28,2650,"chinese",5,4,5535,4,400,1395,87,73,83,251,511
"10721",4,2015-02-18 01:37:08,2015-02-18 02:17:57,5246,"pasta",3,4,1345,3,250,595,68,62,105,251,494
"10722",4,2015-01-25 01:43:11,2015-01-25 02:24:49,4615,"vietnamese",5,2,1535,2,710,825,95,114,133,251,819
"10723",1,2015-02-03 03:35:14,2015-02-03 04:43:49,179,"mexican",1,4,2665,3,350,795,39,41,76,446,96
"10724",4,2015-01-23 02:59:07,2015-01-23 03:51:07,4863,"other",3,3,2550,2,550,975,114,104,156,251,667
"10725",2,2015-02-09 03:24:49,2015-02-09 04:23:19,4382,"american",1,3,3450,3,1100,1200,122,122,181,251,520
"10726",2,2015-02-16 01:56:17,2015-02-16 02:43:59,3872,NA,5,6,9100,6,1200,3900,98,85,152,251,335
"10727",2,2015-01-21 20:28:29,2015-01-21 21:06:32,6364,"persian",2,5,3875,5,595,1295,49,49,73,251,686
"10728",2,2015-02-15 03:41:09,2015-02-15 04:45:49,2130,"chinese",3,3,1750,3,450,650,91,89,152,251,666
"10729",2,2015-01-28 01:26:10,2015-01-28 01:50:02,2506,"pizza",4,3,4731,3,1126,1885,60,44,46,446,233
"10730",1,2015-02-06 03:22:26,2015-02-06 03:57:59,50,"greek",3,1,1048,1,899,899,20,22,29,251,454
"10731",1,2015-02-03 17:28:24,2015-02-03 18:02:22,1830,"sandwich",1,2,1545,2,350,950,3,2,1,446,557
"10732",2,2015-01-25 18:37:07,2015-01-25 19:37:39,6501,"mexican",2,8,6475,6,25,325,37,32,18,251,827
"10733",4,2015-01-31 01:18:48,2015-01-31 02:29:05,3875,"american",5,4,7825,4,775,2675,48,34,38,251,505
"10734",2,2015-02-06 02:12:53,2015-02-06 02:59:24,3973,"mexican",3,1,2515,1,2515,2515,116,67,96,446,211
"10735",4,2015-02-13 19:14:49,2015-02-13 19:56:29,5032,"fast",4,2,1030,2,515,515,32,28,34,251,591
"10736",3,2015-02-08 01:01:20,2015-02-08 01:42:04,6378,"smoothie",4,1,629,1,529,529,3,1,2,251,587
"10737",3,2015-02-03 02:00:22,2015-02-03 03:27:08,6958,"italian",3,4,3930,4,425,1895,16,16,20,251,522
"10738",3,2015-01-30 01:51:31,2015-01-30 02:27:56,6958,"italian",3,2,3585,2,1495,1795,23,19,17,251,563
"10739",3,2015-01-27 02:03:33,2015-01-27 02:54:01,4144,"thai",1,6,3340,5,150,795,8,8,12,446,679
"10740",2,2015-02-03 02:01:06,2015-02-03 02:56:06,4210,"mexican",2,6,3835,5,275,795,80,80,138,251,404
"10741",1,2015-01-25 01:52:54,2015-01-25 02:38:54,294,"american",5,2,2090,2,795,1295,57,58,70,251,388
"10742",1,2015-02-05 20:45:51,2015-02-05 21:38:56,5995,"sushi",5,2,3090,1,1095,1095,21,20,17,251,880
"10743",2,2015-02-10 03:07:53,2015-02-10 04:03:50,384,"japanese",3,3,2810,3,710,1150,83,89,140,251,797
"10744",4,2015-01-24 21:42:46,2015-01-24 22:16:19,6503,"dessert",5,1,1195,1,1195,1195,50,75,57,251,1103
"10745",2,2015-01-26 17:54:41,2015-01-26 18:17:06,2407,"fast",4,2,369,2,100,269,9,28,12,251,164
"10746",1,2015-01-27 03:14:59,2015-01-27 04:00:06,5313,"salad",5,2,2130,2,925,950,45,47,65,251,369
"10747",4,2015-01-27 19:39:51,2015-01-27 20:37:57,3113,"sandwich",3,7,4342,7,175,949,39,39,46,251,292
"10748",3,2015-01-27 05:26:30,2015-01-27 06:17:09,6513,"italian",3,3,6196,3,999,2299,5,3,3,251,706
"10749",4,2015-02-02 22:05:08,2015-02-02 22:45:15,935,"other",3,2,1195,2,400,795,35,36,39,251,404
"10750",4,2015-02-03 03:01:13,2015-02-03 03:58:58,1411,"burger",4,2,1168,2,499,669,82,82,150,251,578
"10751",4,2015-01-27 01:04:40,2015-01-27 01:50:56,6136,"chinese",1,5,5650,5,950,1300,29,50,35,446,382
"10752",5,2015-02-15 00:49:55,2015-02-15 01:30:06,6451,"korean",5,2,5950,2,1800,4000,11,6,6,251,429
"10753",4,2015-01-25 22:15:04,2015-01-25 22:42:34,4658,"seafood",3,2,4400,2,2200,2200,41,88,35,251,146
"10754",5,2015-02-11 21:41:39,2015-02-11 22:13:54,3475,"japanese",2,2,1500,2,400,1100,18,18,20,251,763
"10755",2,2015-01-29 03:47:14,2015-01-29 04:25:49,6553,"steak",2,1,1295,1,1195,1195,63,52,66,251,640
"10756",1,2015-02-15 04:33:57,2015-02-15 05:51:23,5339,"italian",3,1,1295,1,1195,1195,48,48,68,251,273
"10757",2,2015-01-30 19:29:58,2015-01-30 20:00:58,3851,"mediterranean",3,1,999,1,999,999,40,34,54,251,592
"10758",4,2015-01-24 02:42:26,2015-01-24 03:57:41,265,"indian",3,2,2245,2,350,1895,126,121,193,251,568
"10759",4,2015-02-01 06:09:40,2015-02-01 07:02:00,1270,"bubble-tea",5,1,400,1,350,350,10,14,18,251,404
"10760",1,2015-01-29 23:02:07,2015-01-30 00:05:47,943,"salad",2,2,1948,1,899,899,9,7,7,251,192
"10761",2,2015-02-07 21:20:42,2015-02-07 21:49:46,1401,"american",3,2,2398,2,1099,1099,41,37,37,251,375
"10762",4,2015-02-08 21:48:36,2015-02-08 22:14:19,5617,"seafood",3,1,1299,1,799,799,45,36,44,251,733
"10763",3,2015-01-27 00:13:57,2015-01-27 00:54:14,5010,"burger",1,2,2400,2,800,1000,10,10,10,446,661
"10764",1,2015-02-07 03:08:32,2015-02-07 03:59:01,6053,"indian",1,7,5475,7,295,1495,24,26,29,446,430
"10765",5,2015-02-12 03:43:11,2015-02-12 04:18:30,2026,"american",1,2,1300,2,575,725,59,35,53,446,221
"10766",2,2015-02-16 23:57:17,2015-02-17 00:35:05,6805,"other",3,3,2400,3,700,900,10,7,9,251,764
"10767",5,2015-01-24 02:27:38,2015-01-24 03:19:28,4979,"cajun",2,6,5147,6,499,1350,43,35,52,251,462
"10768",3,2015-02-01 22:24:25,2015-02-01 23:40:25,1712,"fast",4,2,779,2,165,575,19,18,18,251,428
"10769",2,2015-02-18 03:34:13,2015-02-18 04:24:32,4343,"american",1,3,2649,2,677,1423,62,54,77,251,786
"10770",1,2015-02-13 18:59:30,2015-02-13 19:43:49,1807,"vietnamese",1,5,5425,3,875,875,3,3,2,446,518
"10771",4,2015-02-07 05:03:37,2015-02-07 05:53:22,4998,"pizza",5,1,2400,1,2400,2400,56,49,73,251,725
"10772",2,2015-02-07 20:52:57,2015-02-07 21:28:06,5542,"american",1,2,2250,2,1100,1150,73,69,79,446,826
"10773",2,2015-02-18 05:24:10,2015-02-18 05:56:28,1311,"american",3,5,3254,4,209,1502,38,35,38,251,551
"10774",4,2015-01-24 20:26:33,2015-01-24 21:03:40,5937,"mexican",3,3,1252,3,249,649,6,6,10,251,671
"10775",4,2015-02-03 18:25:33,2015-02-03 18:53:42,5152,"breakfast",2,12,4574,4,459,420,21,19,23,251,575
"10776",4,2015-02-05 19:12:38,2015-02-05 20:02:12,5394,"mexican",3,8,6538,7,165,1049,69,60,123,251,683
"10777",5,2015-01-24 02:39:23,2015-01-24 03:29:50,5569,"chinese",4,2,2490,2,1095,1395,49,35,54,251,470
"10778",5,2015-02-12 22:28:45,2015-02-12 23:00:41,6895,"smoothie",4,1,580,1,450,450,16,8,8,251,650
"10779",2,2015-02-07 16:38:18,2015-02-07 17:08:26,810,"american",3,5,1900,3,175,500,7,6,9,251,285
"10780",1,2015-01-24 19:54:34,2015-01-24 21:01:34,3763,"sandwich",6,8,6018,7,298,998,20,21,25,446,284
"10781",2,2015-02-09 21:03:50,2015-02-09 21:39:07,5754,"persian",2,2,2998,2,1299,1699,49,45,43,251,577
"10782",1,2015-01-23 00:36:25,2015-01-23 01:39:06,2367,"american",1,3,2870,3,295,1550,7,6,6,446,505
"10783",3,2015-02-04 04:30:03,2015-02-04 05:07:44,2302,"asian",5,2,1570,2,275,1295,22,15,14,251,244
"10784",2,2015-02-13 19:10:58,2015-02-13 20:03:23,6686,"sandwich",3,5,3879,4,175,949,39,35,62,251,590
"10785",1,2015-02-11 01:32:04,2015-02-11 01:59:02,5013,"mexican",1,7,5128,6,250,899,28,29,38,446,224
"10786",4,2015-01-24 23:10:16,2015-01-24 23:56:13,5648,"chinese",4,2,1122,2,160,942,30,69,23,251,602
"10787",2,2015-01-25 02:51:48,2015-01-25 03:43:45,5111,"american",3,4,5280,4,795,1995,103,126,142,251,903
"10788",2,2015-02-18 01:10:51,2015-02-18 01:57:48,4643,"breakfast",5,7,4455,7,495,1695,5,5,5,446,244
"10789",1,2015-02-16 02:13:04,2015-02-16 03:48:21,4378,"mexican",1,5,3905,5,525,1195,72,66,98,446,821
"10790",5,2015-01-30 19:55:45,2015-01-30 20:39:38,5110,"sandwich",5,1,1221,1,1221,1221,15,7,10,251,1072
"10791",5,2015-01-23 05:53:17,2015-01-23 06:21:02,5661,"dessert",1,5,1855,5,145,455,15,5,5,446,444
"10792",2,2015-01-24 20:02:00,2015-01-24 20:59:24,4451,"sandwich",3,2,948,2,149,479,31,53,43,251,546
"10793",3,2015-01-28 02:08:33,2015-01-28 02:43:15,2727,"dessert",1,5,6339,5,695,1995,36,36,37,446,529
"10794",2,2015-01-29 20:49:07,2015-01-29 21:16:51,4222,"chinese",3,1,1225,1,950,950,42,35,43,251,641
"10795",2,2015-02-07 03:48:26,2015-02-07 05:00:23,5721,"burger",4,3,1307,2,309,499,125,128,226,251,466
"10796",3,2015-01-27 03:45:38,2015-01-27 04:25:58,5641,"japanese",3,4,2935,3,150,995,8,5,5,251,473
"10797",2,2015-01-24 02:22:45,2015-01-24 03:05:13,1352,"barbecue",5,7,6479,6,95,2995,126,124,190,251,694
"10798",4,2015-02-08 01:37:01,2015-02-08 02:23:30,1854,"japanese",2,7,5085,6,300,1250,108,81,121,251,568
"10799",2,2015-02-18 04:32:47,2015-02-18 05:21:12,1144,"pizza",3,7,3997,4,125,1699,34,29,39,251,766
"10800",4,2015-02-06 02:09:33,2015-02-06 02:56:46,5652,"pizza",5,1,1400,1,1400,1400,127,81,137,251,410
"10801",4,2015-01-30 00:35:57,2015-01-30 01:31:38,3937,"salad",5,7,7835,7,550,1540,55,43,50,251,726
"10802",2,2015-02-08 02:31:07,2015-02-08 03:08:51,4343,"sushi",3,2,2690,2,1295,1395,56,53,88,251,408
"10803",1,2015-02-02 20:53:09,2015-02-02 21:28:46,724,"mediterranean",5,3,4245,3,1195,1350,21,22,35,251,479
"10804",4,2015-02-17 18:54:54,2015-02-17 20:15:34,6503,"dessert",5,8,9475,7,795,1195,40,35,69,251,140
"10805",4,2015-02-02 00:02:20,2015-02-02 00:56:31,5959,"mexican",2,2,1187,2,325,880,30,29,47,251,628
"10806",1,2015-01-28 19:00:38,2015-01-28 20:13:24,6347,"american",1,8,9621,7,497,1655,25,18,20,446,692
"10807",2,2015-02-17 19:40:46,2015-02-17 20:22:52,575,"pizza",3,2,3890,2,995,2895,44,43,66,251,815
"10808",1,2015-01-28 01:40:24,2015-01-28 02:51:56,1916,"american",1,17,8421,7,129,2389,6,7,5,446,984
"10809",5,2015-02-13 04:34:29,2015-02-13 05:27:41,5302,"chinese",4,6,2760,3,160,710,41,36,41,251,804
"10810",1,2015-02-14 03:24:43,2015-02-14 04:09:42,3354,"gastropub",5,6,4050,6,450,1300,69,69,109,251,505
"10811",5,2015-02-12 02:28:30,2015-02-12 03:21:27,6798,"burger",4,6,2794,4,269,579,24,22,30,251,432
"10812",4,2015-01-26 19:46:24,2015-01-26 20:11:56,5168,"salad",3,3,1597,2,499,549,57,112,70,251,266
"10813",4,2015-02-12 00:19:56,2015-02-12 00:54:45,4833,"thai",3,6,3985,4,200,1195,13,10,10,251,448
"10814",3,2015-01-22 02:14:37,2015-01-22 03:01:43,666,"chinese",3,2,1950,2,975,975,19,19,25,251,639
"10815",2,2015-01-23 00:53:51,2015-01-23 01:28:02,4555,"fast",1,4,2578,3,359,920,26,21,21,446,718
"10816",4,2015-01-31 02:17:31,2015-01-31 03:20:55,4956,"mexican",1,2,2400,2,1000,1400,101,73,198,446,640
"10817",5,2015-02-14 23:39:37,2015-02-15 00:12:32,6253,"burger",1,4,2446,2,349,799,10,10,13,446,776
"10818",4,2015-01-22 19:35:18,2015-01-22 20:46:11,2840,"chinese",4,3,1225,3,160,710,62,63,138,251,828
"10819",3,2015-01-27 03:37:40,2015-01-27 04:20:35,5061,"hawaiian",1,5,4140,5,275,1095,14,18,19,446,331
"10820",5,2015-02-10 01:57:37,2015-02-10 02:57:31,742,"japanese",1,1,1595,1,1595,1595,17,13,20,446,679
"10821",1,2015-02-13 02:04:28,2015-02-13 02:39:19,4445,"burger",1,4,5600,4,900,1800,10,9,9,446,544
"10822",3,2015-02-17 21:28:22,2015-02-17 21:59:59,397,"breakfast",3,4,2526,4,89,1579,2,1,1,251,603
"10823",4,2015-01-24 22:50:44,2015-01-24 23:24:53,1891,"thai",3,6,5253,6,200,1059,29,67,25,251,722
"10824",2,2015-02-04 03:14:53,2015-02-04 04:04:46,4574,"burger",1,2,1906,2,549,999,100,93,135,446,174
